GameID,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,home_Possessions,home_FantasyPoints,home_Minutes,home_Seconds,home_FieldGoalsMade,home_FieldGoalsAttempted,home_FieldGoalsPercentage,home_EffectiveFieldGoalsPercentage,home_TwoPointersMade,home_TwoPointersAttempted,home_TwoPointersPercentage,home_ThreePointersMade,home_ThreePointersAttempted,home_ThreePointersPercentage,home_FreeThrowsMade,home_FreeThrowsAttempted,home_FreeThrowsPercentage,home_OffensiveRebounds,home_DefensiveRebounds,home_Rebounds,home_Assists,home_Steals,home_BlockedShots,home_Turnovers,home_PersonalFouls,home_Points,home_TrueShootingAttempts,home_TrueShootingPercentage,home_FantasyPointsFanDuel,home_FantasyPointsDraftKings,home_FantasyPointsYahoo,home_PlusMinus,home_DoubleDoubles,home_TripleDoubles,home_FantasyPointsFantasyDraft,away_Possessions,away_FantasyPoints,away_Minutes,away_Seconds,away_FieldGoalsMade,away_FieldGoalsAttempted,away_FieldGoalsPercentage,away_EffectiveFieldGoalsPercentage,away_TwoPointersMade,away_TwoPointersAttempted,away_TwoPointersPercentage,away_ThreePointersMade,away_ThreePointersAttempted,away_ThreePointersPercentage,away_FreeThrowsMade,away_FreeThrowsAttempted,away_FreeThrowsPercentage,away_OffensiveRebounds,away_DefensiveRebounds,away_Rebounds,away_Assists,away_Steals,away_BlockedShots,away_Turnovers,away_PersonalFouls,away_Points,away_TrueShootingAttempts,away_TrueShootingPercentage,away_FantasyPointsFanDuel,away_FantasyPointsDraftKings,away_FantasyPointsYahoo,away_PlusMinus,away_DoubleDoubles,away_TripleDoubles,away_FantasyPointsFantasyDraft
20382,CHI,DET,73,80,128.3,272.0,332,0,53.9,135.4,55.0,56.4,51.1,95.4,74.1,3.8,40.1,13.2,20.7,24.9,115.1,20.7,33.2,53.9,30.4,15.2,5.7,11.5,24.9,131.3,146.4,61.9,291.3,284.3,291.3,-69.1,3.8,0.0,284.3,128.3,274.2,332,0,51.1,103.6,68.1,81.1,31.8,52.5,83.6,19.3,51.1,52.2,23.5,31.8,102.1,11.1,53.9,65.0,30.4,5.7,11.1,24.9,26.3,145.1,117.6,85.4,289.4,301.6,289.4,69.1,1.9,0.0,301.6
20383,MIL,CHA,94,65,62.6,158.7,160,0,30.6,59.2,34.4,40.4,20.0,32.6,40.7,10.6,26.6,26.6,6.6,12.0,55.4,4.9,26.6,33.9,19.3,3.1,1.3,4.0,11.3,81.8,64.5,42.2,165.4,168.7,165.4,126.4,0.0,0.0,168.7,62.6,112.0,160,0,20.0,53.9,24.6,29.5,12.6,27.3,30.8,4.9,26.6,18.3,6.2,11.3,54.8,2.2,21.3,24.6,16.0,2.7,0.9,5.7,10.6,56.5,58.8,31.9,117.3,121.2,117.3,-126.4,0.0,0.0,121.2
20384,OKC,HOU,86,73,160.8,353.8,380,0,69.7,147.2,74.9,83.4,53.8,104.5,81.5,15.8,42.7,58.6,22.2,28.5,123.2,19.0,68.1,87.1,30.1,11.1,12.7,20.6,22.2,177.3,159.8,87.7,377.5,378.7,377.5,134.6,2.5,0.0,378.7,160.8,307.4,380,0,58.6,150.4,61.6,70.0,44.3,88.6,79.2,14.2,61.7,36.6,19.0,28.5,105.6,19.0,53.8,72.8,34.8,12.5,12.7,23.7,25.3,150.4,162.9,73.0,328.0,334.8,328.0,-134.6,5.0,0.0,334.8
20385,POR,MIA,73,81,79.4,163.9,208,0,30.3,74.6,35.3,40.3,21.7,47.7,39.4,7.5,26.9,28.0,13.9,16.5,73.0,13.0,21.7,34.7,20.8,6.8,3.0,14.7,21.7,83.2,81.8,44.0,175.1,179.9,175.1,-43.4,1.5,0.0,179.9,79.4,177.1,208,0,32.1,60.7,45.9,54.5,19.9,38.1,45.3,12.1,22.5,46.6,15.6,22.5,60.0,4.5,24.3,29.5,25.1,6.0,6.0,15.6,16.5,91.9,70.6,56.4,191.0,192.5,191.0,43.4,0.0,0.0,192.5
20372,IND,TOR,107,114,60.0,135.8,142,0,27.1,59.0,27.1,30.7,19.5,34.2,33.6,4.5,24.8,18.3,10.0,13.6,43.6,4.5,17.7,25.4,15.9,2.8,1.7,3.5,11.2,72.0,65.0,32.7,143.4,144.7,143.4,-23.6,0.3,0.0,144.7,60.0,146.0,142,0,31.3,56.6,32.6,36.3,24.2,40.1,35.6,4.2,16.5,25.3,4.2,10.0,41.7,4.2,19.5,26.6,20.6,1.4,2.4,3.8,10.0,76.7,61.1,37.1,152.5,157.7,152.5,23.6,0.7,0.3,156.8
20373,MEM,BKN,76,98,123.8,225.3,330,0,39.8,103.0,53.2,58.7,30.2,67.3,61.7,13.2,35.7,37.0,28.9,35.7,111.0,11.0,44.0,55.0,22.0,11.3,7.6,19.2,17.9,118.2,118.8,68.3,239.1,242.5,239.1,-171.8,0.0,0.0,242.5,123.8,310.8,330,0,60.5,123.7,67.2,79.4,39.8,66.0,83.0,20.6,57.7,49.1,11.0,19.2,78.5,16.5,46.7,63.2,44.0,9.4,9.4,11.0,33.0,152.5,132.1,79.4,324.5,329.8,324.5,171.8,0.0,0.0,329.8
20374,SAC,MIA,97,106,75.2,173.6,190,0,35.6,67.3,41.9,48.5,25.3,42.0,47.8,10.3,25.3,32.2,4.4,7.5,46.2,6.9,23.8,32.5,23.8,6.3,3.1,11.9,15.8,87.1,71.5,48.2,185.5,189.9,185.5,-43.6,0.6,0.6,188.7,75.2,180.0,190,0,35.6,68.9,40.9,45.5,26.9,45.1,47.2,6.9,23.8,29.1,15.8,19.8,63.4,6.3,23.0,30.9,21.4,7.5,1.9,6.9,7.5,95.8,77.6,48.9,191.9,191.5,191.9,43.6,0.6,0.0,191.5
20846,NY,DET,99,98,156.9,366.3,392,0,67.0,150.2,72.8,85.2,42.5,86.5,80.2,24.5,63.7,62.9,26.1,34.3,124.4,24.5,47.4,71.9,50.6,14.7,10.7,22.9,26.1,184.5,165.3,91.3,387.5,396.0,387.5,16.3,2.7,0.0,396.0,156.9,346.0,392,0,62.1,129.0,78.5,93.1,39.2,80.0,80.0,22.9,49.0,76.3,34.3,42.5,131.9,16.3,52.3,68.6,40.8,14.7,16.0,27.8,24.5,181.3,147.7,100.1,370.5,377.2,370.5,-16.3,2.7,0.0,377.2
20360,PHI,MIL,165,200,74.1,160.0,185,0,27.8,74.9,28.6,35.0,15.4,39.4,30.3,12.4,35.5,26.9,6.0,6.6,70.2,10.0,21.6,31.7,18.5,7.2,3.0,6.0,13.9,75.7,78.6,37.1,173.1,171.6,173.1,-81.1,0.0,0.0,171.6,74.1,183.3,185,0,33.2,61.0,42.0,50.8,19.3,32.4,45.9,13.9,28.6,37.5,11.6,13.9,64.3,4.2,30.9,36.3,24.7,3.6,6.0,13.9,10.0,91.9,67.1,52.8,195.6,200.1,195.6,81.1,0.6,0.0,200.1
20361,PHO,LAL,207,190,152.5,389.3,373,0,68.5,144.7,73.6,87.0,42.0,82.5,79.2,26.5,62.2,66.1,28.0,29.6,147.4,21.8,57.6,79.4,49.8,14.5,14.0,18.7,18.7,191.4,157.7,94.3,412.7,418.2,412.7,77.8,2.4,0.0,418.2,152.5,323.3,373,0,73.1,140.0,81.2,93.4,49.8,85.6,90.6,23.3,54.5,66.8,9.7,12.4,77.8,7.3,48.2,52.9,43.6,10.9,9.7,15.6,21.8,175.8,145.5,94.0,340.5,350.1,340.5,-77.8,4.8,0.0,350.1
20362,IND,DAL,224,187,72.9,181.3,169,0,36.7,65.6,39.4,44.7,26.8,40.2,47.0,7.0,25.4,27.4,10.6,12.0,62.2,3.0,28.2,32.4,26.8,6.0,0.0,6.0,11.3,93.8,70.8,46.7,189.8,194.2,189.8,77.6,1.0,0.0,194.2,72.9,134.0,169,0,28.9,61.3,33.2,38.9,19.0,39.5,34.0,7.0,21.9,31.9,10.6,14.8,50.3,4.0,21.2,26.8,10.6,4.5,2.0,10.6,6.5,78.3,67.8,40.7,143.2,145.6,143.2,-77.6,0.0,0.0,145.6
20363,WAS,CLE,177,192,148.0,302.8,356,86,59.5,133.9,66.1,76.0,41.7,74.4,83.3,17.9,59.5,44.6,19.3,26.8,107.4,8.9,53.6,59.5,43.2,13.3,4.4,13.4,32.7,156.2,145.7,79.8,314.7,321.4,314.7,-67.0,0.0,0.0,321.4,148.0,352.5,356,85,62.5,123.5,75.3,84.2,47.6,75.9,93.3,14.9,47.6,46.4,29.8,40.2,110.3,13.3,61.0,69.9,52.1,13.3,13.3,14.9,23.8,169.6,141.2,89.3,370.4,375.3,370.4,67.0,4.4,0.0,375.3
20364,ATL,ORL,183,155,86.1,204.3,218,0,37.2,81.6,41.4,47.3,26.3,55.3,43.1,10.9,26.3,37.5,13.6,15.4,80.0,7.4,31.7,39.9,28.1,8.2,2.5,7.4,15.4,98.9,88.4,50.7,216.1,218.6,216.1,77.1,1.6,0.0,218.6,86.1,182.9,218,0,31.7,76.2,37.8,45.4,19.0,41.7,41.4,12.7,34.5,33.4,6.6,16.3,40.3,12.7,33.6,46.3,20.9,5.8,7.4,16.3,17.2,83.4,83.4,45.4,197.5,201.1,197.5,-77.1,0.8,0.0,201.1
20365,HOU,OKC,185,207,173.7,346.4,406,0,64.2,157.2,69.1,83.7,37.2,87.9,71.5,27.0,69.3,65.9,30.4,38.9,132.3,22.0,62.5,84.5,30.4,10.1,11.8,30.4,27.0,185.9,174.3,90.2,368.4,384.5,368.4,-109.8,5.7,0.0,384.5,173.7,433.7,406,0,77.7,163.9,80.1,94.1,49.0,104.8,79.1,28.7,59.2,82.1,23.7,25.4,157.7,16.9,64.2,81.1,50.7,20.3,13.5,15.2,37.2,207.9,175.1,100.4,467.5,459.7,467.5,109.8,0.0,0.0,459.7
20366,NO,CHI,178,192,83.2,173.9,201,0,33.6,73.8,38.2,45.7,20.1,39.4,42.9,13.4,34.4,32.7,7.0,11.7,59.9,10.1,31.0,41.1,21.0,3.5,4.9,15.9,14.3,88.9,79.0,47.3,184.0,193.2,184.0,-33.6,1.4,0.0,193.2,83.2,194.1,201,0,34.4,79.7,36.2,42.4,23.5,46.1,42.7,10.9,33.6,27.3,15.9,17.6,75.9,10.1,31.0,41.1,24.3,10.1,0.0,6.3,12.6,95.6,87.5,46.0,204.1,206.6,204.1,33.6,0.7,0.0,206.6
20367,GS,DEN,173,200,156.0,313.1,390,0,56.8,131.5,70.1,80.2,39.0,76.3,82.9,17.9,55.2,52.6,35.7,47.1,123.2,17.9,50.3,68.2,43.8,13.2,7.9,27.6,29.2,167.2,152.2,88.9,326.1,339.2,326.1,-129.8,0.0,0.0,339.2,156.0,383.8,390,0,69.8,142.8,79.4,88.5,51.9,90.9,92.7,17.9,51.9,55.8,35.7,42.2,137.3,19.5,53.6,73.0,47.1,16.2,13.2,16.2,32.5,193.1,161.4,97.1,408.2,411.8,408.2,129.8,2.6,2.6,409.4
20368,UTA,SA,215,183,112.7,263.0,250,0,47.9,93.7,53.2,62.5,30.2,57.3,54.9,17.7,36.4,50.6,19.8,22.9,89.9,5.4,34.4,39.6,37.5,13.5,8.7,17.7,17.7,133.2,103.8,66.9,284.8,285.8,284.8,98.9,2.2,0.0,285.8,112.7,242.8,250,0,43.7,94.7,48.1,54.9,30.2,62.5,50.3,13.5,32.3,43.6,12.5,19.8,65.8,10.4,37.5,47.9,35.4,8.7,11.5,20.8,17.7,113.5,103.4,57.0,262.5,263.9,262.5,-98.9,1.1,0.0,263.9
20369,POR,CHA,135,157,29.8,59.5,78,0,10.7,30.9,11.3,11.6,3.2,20.5,15.5,0.3,10.4,1.0,1.2,1.7,22.4,2.3,11.0,18.2,1.5,1.2,0.4,1.6,1.7,26.0,33.2,12.7,64.4,63.9,64.4,-21.1,0.1,0.0,63.9,29.8,65.1,78,0,12.0,24.4,16.0,17.3,3.2,16.6,19.1,0.7,2.5,3.1,1.3,1.8,22.9,0.4,12.0,13.3,2.5,1.3,0.6,1.5,1.3,30.2,26.8,18.3,70.9,70.6,70.9,21.1,0.3,0.0,70.6
20370,LAC,SAC,180,207,61.3,125.7,158,0,26.3,53.9,32.1,35.3,21.0,36.1,38.2,3.5,17.7,19.4,12.5,13.1,62.4,4.3,19.1,25.6,15.1,3.0,0.9,6.5,6.0,70.3,59.7,38.6,131.6,134.5,131.6,-52.6,0.0,0.0,134.5,61.3,149.6,158,0,29.6,59.8,32.5,37.5,19.7,35.5,36.5,6.5,24.3,26.6,11.8,14.5,53.7,6.0,17.7,26.9,19.1,4.3,0.4,4.3,6.5,80.8,66.1,40.2,156.8,162.1,156.8,52.6,0.4,0.4,161.1
20357,DET,ORL,128,132,112.1,256.4,291,0,52.1,102.9,61.3,71.2,35.1,65.4,65.0,17.0,37.5,54.7,10.9,15.7,83.8,10.3,35.1,43.6,35.1,10.3,10.3,14.5,25.4,132.0,109.9,72.9,273.3,276.1,273.3,-18.2,1.5,0.0,276.1,112.1,279.4,291,0,52.1,105.4,59.8,68.2,37.5,76.3,59.6,14.5,29.1,60.6,17.0,25.4,80.8,15.7,40.0,55.7,30.3,10.9,10.9,12.1,18.2,135.6,116.5,70.6,301.2,297.3,301.2,18.2,1.5,0.0,297.3
20358,MIN,BKN,119,101,62.5,134.3,151,0,22.7,52.9,27.0,31.5,15.1,29.0,32.9,4.8,23.9,19.9,10.7,14.5,46.6,2.4,28.4,32.1,13.9,2.4,3.6,4.8,5.6,63.6,59.3,33.8,143.8,143.5,143.8,47.2,0.0,0.0,143.5,62.5,119.8,151,0,22.0,65.5,21.2,23.0,18.3,43.5,26.5,2.4,22.0,10.8,4.0,4.4,57.3,10.1,25.2,35.3,12.6,2.8,0.8,4.4,10.7,54.2,68.6,24.8,125.5,126.9,125.5,-47.2,0.0,0.0,126.9
20359,NY,BOS,120,137,116.1,247.7,339,0,52.3,115.9,63.7,75.9,33.9,62.2,77.0,18.4,53.7,48.3,21.2,22.6,132.5,21.2,33.9,55.1,29.7,2.0,6.0,18.4,21.2,144.1,125.8,81.0,253.4,268.8,253.4,-98.9,0.0,0.0,268.8,116.1,306.2,339,0,65.0,114.5,80.3,94.2,43.8,65.0,95.2,21.2,49.5,60.6,12.7,17.0,106.0,15.5,35.3,50.9,38.2,11.3,8.0,14.0,22.6,163.9,121.9,94.8,323.2,324.3,323.2,98.9,0.0,0.0,324.3
20347,ATL,TOR,168,170,138.1,318.1,324,0,62.2,143.3,58.7,66.4,46.0,90.6,68.5,16.2,52.7,41.6,23.0,32.4,95.7,27.0,46.0,73.0,36.5,9.1,7.3,12.2,14.9,163.6,157.6,70.2,330.3,340.0,330.3,-13.5,3.7,0.0,340.0,138.1,329.8,324,0,67.6,137.9,66.2,76.9,47.3,85.2,75.2,20.3,52.7,52.1,10.8,10.8,135.2,14.9,48.7,63.5,50.0,5.5,12.8,14.9,27.0,166.3,142.7,78.8,343.3,354.6,343.3,13.5,3.7,0.0,354.6
20348,PHI,CLE,144,134,41.5,91.9,104,0,17.3,39.0,19.2,22.1,12.1,26.4,19.9,2.2,12.6,17.9,2.2,2.8,34.6,1.7,18.2,22.1,3.7,1.1,1.3,1.7,10.8,45.0,41.8,23.3,97.5,97.5,97.5,15.2,0.0,0.0,97.5,41.5,86.9,104,0,14.7,34.6,18.4,20.6,11.3,22.9,21.3,1.5,11.7,12.8,3.9,13.4,29.3,0.9,16.5,18.6,10.4,0.9,1.5,1.9,2.8,42.0,40.5,22.5,92.5,91.7,92.5,-15.2,0.0,0.0,91.7
20349,HOU,PHO,158,152,115.4,262.5,276,0,42.6,107.0,45.8,54.4,25.3,55.2,52.7,17.2,51.8,38.3,28.8,39.1,84.5,19.6,42.6,62.1,28.8,10.6,6.6,16.1,26.4,131.1,124.2,60.7,277.5,287.5,277.5,23.0,4.0,0.0,287.5,115.4,276.1,276,0,43.7,109.2,46.0,50.8,35.6,73.6,55.7,9.3,35.6,26.0,31.0,40.2,88.7,21.8,44.8,66.7,26.4,11.5,10.6,11.5,23.0,126.5,127.0,57.3,296.8,292.7,296.8,-23.0,2.6,0.0,292.7
20350,MEM,LAC,132,140,33.8,72.6,87,0,13.7,32.9,15.1,16.7,10.8,20.2,19.3,1.0,12.6,3.0,1.4,2.1,24.8,1.8,3.5,14.8,3.4,1.6,0.4,1.6,2.2,34.3,35.4,17.5,78.0,77.0,78.0,-10.8,0.0,0.0,77.0,33.8,68.7,87,0,13.4,30.3,15.9,18.5,3.3,18.8,17.4,1.6,11.6,13.5,2.0,2.2,31.8,1.8,13.4,18.4,2.6,0.9,0.3,2.6,2.6,36.5,33.0,19.9,71.9,76.4,71.9,10.8,0.3,0.0,76.4
20351,MIN,MIL,148,155,110.7,245.8,273,67,49.2,112.1,50.2,58.3,34.3,72.1,54.5,14.9,40.0,42.4,10.5,14.9,70.4,18.3,41.2,59.5,26.3,10.5,5.2,14.9,20.6,122.4,118.7,59.1,259.6,267.1,259.6,-28.6,2.6,0.0,267.1,110.7,254.4,273,67,46.9,99.5,53.9,63.1,32.0,57.2,64.1,14.9,42.3,40.2,19.4,28.6,77.8,12.6,41.2,53.8,27.5,11.4,5.2,11.4,20.6,128.1,112.1,65.3,270.4,273.7,270.4,28.6,2.6,0.0,273.7
20352,OKC,WAS,204,147,31.6,79.8,70,0,16.1,27.0,17.5,20.7,10.3,15.2,19.7,1.7,11.7,14.6,1.5,1.8,23.7,0.7,14.1,16.4,2.6,0.4,0.8,1.3,1.9,43.1,29.7,21.3,83.9,86.1,83.9,60.1,0.1,0.0,86.1,31.6,58.5,70,0,12.0,30.5,11.5,13.0,2.7,19.3,14.2,0.8,11.1,2.0,1.3,1.8,20.9,1.4,2.3,12.6,1.7,0.9,0.3,1.2,1.5,31.1,33.2,13.7,62.3,62.9,62.3,-60.1,0.1,0.0,62.9
20353,NO,MIA,132,147,103.8,220.6,258,0,42.0,112.0,40.4,43.5,34.5,77.5,47.8,8.1,34.5,23.6,10.8,14.0,82.8,19.4,38.8,58.2,21.5,7.0,8.1,11.8,20.5,102.3,118.2,46.7,234.6,234.8,234.6,-59.2,1.2,0.0,234.8,103.8,227.5,258,0,40.9,88.3,49.9,57.8,26.9,57.1,50.8,14.0,31.2,48.2,18.3,26.9,73.2,10.8,38.8,49.5,21.5,7.0,11.8,15.1,15.1,114.2,100.2,61.4,245.8,244.5,245.8,59.2,0.0,0.0,244.5
20354,GS,CHA,134,116,47.8,103.8,119,0,18.8,44.1,21.1,24.5,12.4,23.3,26.3,3.2,20.8,15.3,2.0,2.5,39.6,3.2,19.8,26.2,13.9,1.7,1.7,10.4,3.7,48.0,46.2,25.7,110.7,113.5,110.7,32.2,0.0,0.0,113.5,47.8,92.6,119,0,15.8,43.6,18.0,21.4,10.4,24.3,21.2,2.7,19.3,14.0,2.2,2.7,40.5,3.2,14.8,21.3,10.4,3.2,1.5,4.4,3.7,41.6,46.0,22.4,102.0,102.3,102.0,-32.2,0.5,0.0,102.3
20355,POR,DEN,155,176,122.6,280.7,307,0,58.8,129.2,58.2,63.3,48.6,97.2,64.0,10.2,32.0,40.9,15.3,23.0,85.3,24.3,33.3,57.6,32.0,14.1,3.3,12.8,21.7,143.2,139.3,65.7,297.4,297.0,297.4,-95.9,1.6,0.0,297.0,122.6,324.9,307,0,64.0,108.7,75.2,84.3,47.3,66.5,91.1,16.6,42.2,50.4,17.9,28.1,81.3,14.1,43.5,57.6,48.6,10.2,9.8,15.3,21.7,162.4,121.1,85.9,342.8,351.4,342.8,95.9,3.3,1.6,349.5
20356,LAL,SA,170,164,43.6,98.5,103,0,21.0,40.7,22.1,24.3,16.3,29.1,23.9,2.0,11.6,17.4,2.6,3.3,33.3,1.8,15.4,19.7,12.0,1.3,0.7,2.2,3.3,52.6,44.0,25.6,103.2,105.1,103.2,10.7,0.2,0.0,105.1,43.6,103.5,103,0,18.0,41.1,18.7,22.3,11.6,24.8,19.9,2.7,16.3,16.9,3.5,4.2,35.4,2.9,13.3,20.1,14.1,1.6,1.3,2.6,2.6,50.5,45.4,23.8,110.4,112.0,110.4,-10.7,0.4,0.0,112.0
20335,CLE,ORL,139,147,54.7,122.9,144,0,23.5,42.1,33.5,37.9,17.5,28.9,36.4,3.6,13.2,27.4,12.6,15.7,48.6,2.5,15.7,19.9,18.7,2.9,1.8,10.2,10.8,65.6,49.0,40.3,130.7,133.8,130.7,-21.1,0.7,0.0,133.8,54.7,122.6,144,0,25.9,50.6,30.8,35.8,17.5,35.5,29.6,5.1,15.0,33.7,5.8,10.8,53.5,3.6,13.8,19.9,15.7,2.9,1.1,4.7,13.8,69.8,55.3,37.9,129.2,131.7,129.2,21.1,0.0,0.0,131.7
20336,IND,DET,164,146,132.2,313.3,300,0,62.6,117.6,66.6,74.6,46.3,80.1,72.3,16.3,37.5,54.2,20.0,23.8,105.3,11.0,43.8,52.5,45.0,12.5,7.8,16.3,18.8,161.4,128.1,78.7,332.0,335.9,332.0,87.6,3.1,0.0,335.9,132.2,262.3,300,0,58.8,111.3,66.1,74.6,43.8,73.8,74.2,15.0,37.5,50.0,11.3,22.5,62.6,9.4,43.8,51.3,33.8,9.4,6.3,18.8,26.3,143.9,121.2,74.2,274.8,283.7,274.8,-87.6,1.6,0.0,283.7
20337,PHI,NY,122,140,51.2,95.3,128,0,19.8,44.9,23.5,26.8,14.4,29.4,26.3,2.9,15.5,18.5,3.4,4.0,45.8,2.0,16.6,20.3,12.3,2.0,0.9,5.2,12.3,51.4,48.2,28.5,100.6,103.8,100.6,-37.4,0.0,0.0,103.8,51.2,117.2,128,0,20.3,42.3,25.7,31.1,12.3,24.1,27.3,4.3,18.2,23.6,10.2,14.4,37.7,3.4,17.7,24.1,12.8,3.1,1.7,4.3,3.7,58.8,48.6,32.3,126.3,128.8,126.3,37.4,0.9,0.0,128.8
20338,TOR,BKN,154,118,144.5,338.5,349,0,59.6,122.1,70.9,83.0,39.2,77.0,74.0,20.3,45.0,65.7,36.3,43.6,121.0,10.2,55.2,65.4,34.9,14.5,12.7,14.5,26.2,175.8,141.2,90.7,361.8,361.4,361.8,203.4,2.1,0.0,361.4,144.5,243.1,349,0,47.9,116.2,59.9,69.0,32.0,62.5,74.4,16.0,53.8,43.2,23.2,32.0,105.6,12.7,47.9,56.7,27.6,10.2,4.2,27.6,34.9,135.1,130.3,75.6,256.2,267.7,256.2,-203.4,0.0,0.0,267.7
20339,DAL,PHO,156,144,70.6,166.2,177,0,31.6,66.2,35.2,42.5,17.7,33.9,38.4,14.0,32.4,31.8,13.2,15.5,63.1,5.4,21.3,28.7,17.7,5.4,2.7,5.4,15.5,90.5,73.0,45.7,177.2,179.4,177.2,36.8,0.5,0.0,179.4,70.6,145.9,177,0,29.4,61.1,35.5,42.5,18.4,34.6,39.2,11.0,26.5,30.7,13.2,17.7,55.2,6.0,22.1,30.2,14.7,3.8,2.2,11.8,15.5,83.2,68.9,44.5,154.0,158.8,154.0,-36.8,0.0,0.0,158.8
20340,CHI,BOS,142,164,69.0,150.2,168,0,30.9,66.0,32.9,36.6,23.9,46.3,36.2,4.9,19.7,25.1,6.9,11.2,61.4,6.4,22.5,31.6,21.1,3.0,1.0,6.4,11.9,78.6,70.9,38.9,155.8,160.9,155.8,-59.7,0.5,0.0,160.9,69.0,169.7,168,0,31.6,58.3,38.0,47.4,15.4,25.3,42.9,16.1,33.0,34.3,11.2,14.7,53.5,2.5,21.8,25.3,19.0,4.9,5.4,6.4,11.2,90.6,64.8,49.2,184.4,183.6,184.4,59.7,0.0,0.0,183.6
20341,NO,HOU,161,133,147.4,371.9,341,0,71.0,136.2,73.9,85.7,48.2,78.0,87.7,22.7,58.2,55.3,15.6,25.5,86.7,12.8,48.2,61.0,49.7,22.7,12.1,18.4,29.8,180.2,147.5,86.7,403.1,397.7,403.1,156.1,2.0,0.0,397.7,147.4,281.4,341,0,51.1,116.4,62.3,76.2,29.8,58.2,72.7,21.3,58.2,51.9,25.5,39.7,91.2,17.0,45.4,62.4,38.3,12.1,10.1,31.2,25.5,149.0,133.8,78.9,297.0,310.8,297.0,-156.1,0.0,0.0,310.8
20342,OKC,LAC,164,136,76.8,189.3,185,0,38.5,69.3,42.8,49.6,25.4,42.4,46.2,13.1,27.0,37.4,7.1,13.1,54.4,4.7,27.7,33.9,18.5,5.3,6.5,7.1,12.3,99.3,75.1,51.0,204.7,203.3,204.7,84.7,0.6,0.0,203.3,76.8,153.9,185,0,32.3,71.6,34.8,39.7,23.1,47.0,37.9,7.1,24.6,28.9,6.5,10.0,65.1,6.5,23.9,32.3,20.8,3.6,1.2,10.8,11.6,82.4,76.0,41.8,160.1,166.7,160.1,-84.7,0.6,0.0,166.7
20343,DEN,WAS,165,140,162.3,433.2,357,0,83.2,150.1,82.3,88.3,72.8,104.0,104.0,10.4,46.1,33.6,16.3,22.3,108.9,19.3,69.8,89.2,60.9,16.3,16.3,23.8,23.8,193.2,159.9,89.9,465.9,465.9,465.9,148.6,6.6,2.2,463.6,162.3,325.4,357,0,59.4,154.5,57.2,68.7,34.2,98.1,51.7,25.3,56.5,66.4,19.3,34.2,84.0,20.8,38.6,59.4,44.6,20.8,2.2,20.8,22.3,163.5,169.6,71.6,347.7,355.9,347.7,-148.6,4.4,0.0,355.9
20344,UTA,CHA,136,146,55.4,114.6,136,0,21.0,48.8,24.4,27.7,15.9,26.7,33.9,2.9,22.2,13.1,13.6,15.3,50.5,4.8,22.2,30.7,14.8,1.0,0.6,10.8,11.9,60.8,55.6,31.0,117.5,124.1,117.5,-22.7,0.0,0.0,124.1,55.4,128.6,136,0,22.7,52.3,24.7,30.8,11.4,28.4,22.7,11.4,23.9,27.0,4.8,12.5,38.7,3.9,17.0,23.9,15.9,3.5,1.0,2.9,13.1,65.3,57.8,32.2,136.5,138.9,136.5,22.7,0.3,0.0,138.9
20345,GS,LAL,163,140,127.1,314.1,308,0,64.2,137.4,60.0,69.6,43.7,84.7,66.1,20.5,52.6,50.1,15.4,18.0,110.0,19.3,42.4,61.6,41.1,9.9,6.6,11.6,24.4,164.4,145.3,72.7,326.9,333.2,326.9,115.6,0.0,0.0,333.2,127.1,280.2,308,0,55.2,113.0,62.8,70.0,42.4,68.1,80.0,12.8,44.9,36.7,18.0,27.0,85.6,12.8,39.8,52.6,36.0,8.2,11.6,14.1,23.1,141.2,124.9,72.8,298.1,298.2,298.1,-115.6,1.6,0.0,298.2
20346,SAC,SA,161,155,63.7,147.9,152,37,33.0,59.1,35.5,39.6,24.8,38.1,41.3,5.2,21.0,25.0,4.0,5.6,45.3,2.8,22.2,26.7,18.4,2.0,2.4,4.0,4.8,80.6,63.0,40.7,154.9,159.4,154.9,15.9,0.4,0.4,158.4,63.7,157.4,152,0,31.8,62.2,32.4,36.3,24.8,46.4,33.9,4.4,15.9,27.9,4.4,10.2,43.7,4.4,19.7,26.7,23.5,3.6,2.0,3.2,4.8,77.5,66.7,36.9,166.3,165.7,166.3,-15.9,0.4,0.0,165.7
20333,MEM,MIL,102,99,39.5,85.6,96,0,17.6,33.2,21.2,24.1,12.4,22.8,21.8,2.1,10.4,20.0,1.9,3.0,25.3,1.1,13.2,16.0,12.0,1.4,0.5,2.6,2.6,45.2,36.5,24.7,90.4,92.8,90.4,2.4,0.2,0.0,92.8,39.5,86.3,96,0,16.8,36.0,18.7,21.3,12.4,18.4,27.0,1.8,17.6,4.0,2.4,3.2,30.0,1.8,13.2,17.6,3.8,1.6,0.8,2.1,3.5,44.0,39.5,22.2,92.3,93.2,92.3,-6.0,0.3,0.0,93.2
